,Invested Amount,Successful Attacks,Failed Attacks,Business Value,Number of Employees,Employee Training,Known Vulnerabilities,External Advisor,Risk
4987,1100700,41,22,4989220,36607,0,7,1,2
4988,1281677,22,48,4976480,87848,0,3,0,2
4989,1247863,16,35,4922393,33984,2,9,1,1
4990,830450,48,39,4951945,80494,0,7,0,2
4991,451892,10,45,5033432,25236,0,5,1,2
4992,766528,40,49,5007346,26836,2,9,0,2
4993,186441,32,37,5064565,18090,1,1,1,2
4994,356591,33,11,4960617,48834,1,0,0,2
4995,2961,44,23,4979409,58227,0,9,1,2
4996,505084,20,39,5010080,28236,1,3,0,2
4997,427263,30,35,5039016,25810,2,1,1,1
4998,1232161,39,48,4968264,11364,1,7,0,2
4999,1074789,29,18,4941602,57521,2,3,1,1
5000,938563,48,19,4973831,3106,2,9,0,2
5001,186000,28,23,4888585,26118,0,3,1,2
5002,1264040,28,44,5097079,11666,2,5,0,2
5003,375276,36,46,4965810,32547,1,6,1,2
5004,7606,23,26,4901418,15321,2,4,0,2
5005,1476207,45,42,4937586,8235,2,6,1,2
5006,968012,46,38,5097942,70275,2,7,0,1
5007,90707,3,40,5013856,61662,0,0,1,1
5008,616116,13,46,4952417,65869,0,2,0,2
5009,1055411,4,24,5028747,5127,0,9,1,2
5010,108341,5,43,5091723,14397,1,9,0,2
5011,791116,10,35,5073353,45736,1,2,1,1
5012,1134629,47,36,5011387,5635,1,7,0,2
5013,127702,42,10,4991080,40923,2,0,1,1
5014,563464,31,12,4862840,25668,2,4,0,2
5015,1314298,32,10,5081743,35641,0,5,1,2
5016,485698,46,12,5036442,30131,2,4,0,2
5017,1066509,6,16,4938033,20773,0,2,1,1
5018,63450,6,22,4949409,56573,1,0,0,1
5019,74418,22,17,5058106,46811,0,6,1,2
5020,837971,30,9,4954016,12258,0,2,0,2
5021,1430561,25,21,4975328,49314,1,9,1,2
5022,207185,19,13,5054391,12226,0,4,0,2
5023,1288998,23,10,4994071,49921,2,7,1,1
5024,790131,18,49,4939986,61069,2,5,0,1
5025,251994,27,0,4971139,17884,0,0,1,2
5026,49923,46,1,5066436,31601,2,0,0,2
5027,294077,45,19,5048549,83065,1,7,1,2
5028,133561,0,1,4977383,36069,1,5,0,2
5029,1077448,43,29,5012869,73451,2,6,1,1
5030,1444954,49,0,4918575,67948,2,3,0,1
5031,279375,14,27,4994878,68287,0,5,1,2
5032,511514,48,39,5004941,89604,2,0,0,0
5033,753842,1,17,5041208,65123,1,8,1,1
5034,1388568,16,6,5014195,2411,0,2,0,2
5035,1059,30,39,4937795,277,2,4,1,2
5036,993903,2,29,4940200,83838,1,0,0,0
5037,1086667,9,49,5009323,62385,1,2,1,1
5038,1355017,10,5,5001111,32715,0,7,0,2
5039,293796,4,14,5051881,38085,0,0,1,1
5040,700537,21,3,4999868,26888,0,6,0,2
5041,1405116,12,46,4931586,87677,0,5,1,2
5042,425513,12,9,5057233,86791,0,2,0,2
5043,919410,23,9,4967803,3808,0,6,1,2
5044,421441,10,8,5060139,48137,2,4,0,1
5045,1212330,5,42,5012757,83113,1,2,1,0
5046,962,19,23,5057578,65233,1,8,0,2
5047,1421400,26,30,5008099,39336,2,1,1,1
5048,487961,44,16,5047631,32253,0,3,0,2
5049,1283744,6,11,4992311,3770,1,2,1,1
5050,768134,19,18,4973372,45173,0,6,0,2
5051,1230913,43,35,4901779,57308,2,3,1,1
5052,129648,5,11,5063186,53527,1,0,0,1
5053,671732,45,10,5048602,43701,0,7,1,2
5054,1017418,10,34,4935396,13059,0,0,0,1
5055,1085573,27,29,5048939,76937,0,9,1,2
5056,705134,45,3,5072213,82378,2,3,0,1
5057,683214,9,34,4995529,39616,2,2,1,1
5058,621125,5,25,4979548,11917,2,7,0,2
5059,16679,30,17,4943076,66150,2,8,1,1
5060,960668,19,9,5063639,73507,1,8,0,2
5061,984010,39,44,4995682,67655,2,8,1,1
5062,352756,47,20,5080540,12413,0,1,0,2
5063,1271082,41,28,4949700,16855,0,9,1,2
5064,1439098,39,7,4995378,36404,1,3,0,2
5065,1147967,23,12,5014275,59027,1,5,1,1
5066,1147784,43,25,4971864,5406,2,8,0,2
5067,71535,16,4,5028969,24963,1,4,1,2
5068,1448048,30,17,5038618,61632,0,2,0,2
5069,1320199,22,16,5057574,35383,1,9,1,2
5070,295826,2,10,5005466,23567,1,5,0,2
5071,827684,0,21,4964526,32080,1,7,1,1
5072,1265053,23,24,4855038,51836,0,1,0,2
5073,1057929,4,6,4959440,43859,0,6,1,2
5074,521957,9,30,5053580,48303,2,4,0,1
5075,126541,48,31,5009142,88094,2,6,1,1
5076,351887,36,14,4966195,12361,2,6,0,2
5077,413890,12,9,4897511,89003,1,9,1,1
5078,1100426,8,35,5013591,32161,0,7,0,2
5079,1308981,40,19,4932029,65952,2,1,1,0
5080,1178256,2,5,5098681,61533,1,7,0,1
5081,1029885,15,41,5038055,30986,0,9,1,2
5082,220453,34,8,4917817,72186,1,2,0,2
5083,543293,14,3,5124624,38130,0,7,1,2
5084,262403,45,29,5038266,22149,0,8,0,2
5085,1214489,7,48,5044555,33623,0,1,1,1
5086,780425,26,9,4983073,34983,2,6,0,2
5087,1411893,17,31,5037077,20499,0,1,1,1
5088,327824,18,22,4947954,18144,1,6,0,2
5089,870918,6,14,4970995,28884,1,3,1,1
5090,1271148,13,28,4951001,73916,1,2,0,1
5091,502981,1,21,4921143,74294,2,3,1,0
5092,899366,48,1,5058463,57089,0,5,0,2
5093,62464,42,23,5027641,7534,1,3,1,2
5094,995014,9,32,5077651,16187,1,9,0,2
5095,1421519,48,19,5014000,40939,1,0,1,1
5096,1002090,15,32,4979877,83412,1,4,0,1
5097,1351049,26,4,5041753,58220,1,3,1,1
5098,1326936,36,2,5072005,75891,1,5,0,2
5099,828024,10,35,4953117,49617,1,3,1,1
5100,644009,36,22,4996913,78071,1,1,0,1
5101,61162,8,44,4900141,67333,1,6,1,1
5102,376265,24,38,4993110,81176,2,3,0,0
5103,977250,41,25,5000820,10089,2,1,1,2
5104,482460,23,39,4964747,27684,0,2,0,2
5105,1148570,17,28,4953183,66462,2,1,1,0
5106,684583,44,2,5040688,15593,1,7,0,2
5107,551110,33,18,4990567,37849,2,6,1,1
5108,990408,9,4,4963326,16585,0,1,0,2
5109,792973,36,38,5067496,74173,0,6,1,2
5110,1037,44,7,4951168,45168,0,8,0,2
5111,793097,9,13,5024505,20633,1,8,1,2
5112,1150844,45,30,5000804,76436,0,6,0,2
5113,730836,19,41,4943545,25380,1,6,1,2
5114,649883,39,5,5020476,47118,0,3,0,2
5115,256971,45,42,4927250,29020,0,1,1,2
5116,388488,1,42,4999028,47483,0,2,0,2
5117,1060058,44,44,4887360,23455,0,5,1,2
5118,1284968,26,30,4937330,30717,2,4,0,1
5119,1060748,46,28,5005446,65517,0,0,1,2
5120,1249480,35,46,4945803,66093,0,1,0,2
5121,1451158,23,34,5035907,5401,1,9,1,2
5122,1144842,48,27,5016461,26689,2,9,0,2
5123,456453,33,2,4994215,35908,2,6,1,2
5124,1017706,43,38,4992667,10166,2,6,0,2
5125,963782,34,9,4975540,56406,2,7,1,1
5126,83044,1,42,5000079,18358,1,1,0,1
5127,991634,5,46,4982844,74302,1,6,1,1
5128,1269342,9,29,5051586,46146,2,5,0,1
5129,1291224,41,10,5062946,55489,2,8,1,1
5130,110359,17,26,4972390,76327,1,2,0,1
5131,1201286,24,26,5029324,76030,0,9,1,2
5132,504811,17,41,4991268,33149,2,8,0,2
5133,201371,13,31,5015268,25340,2,8,1,2
5134,653998,13,13,5057481,85112,1,5,0,1
5135,245897,22,40,4979114,30918,1,1,1,1
5136,868560,19,17,5081459,51787,2,7,0,1
5137,474724,18,6,5110776,21417,2,2,1,1
5138,1464567,15,45,5114114,9151,1,2,0,2
5139,282561,27,45,4978021,24803,0,1,1,2
5140,180236,37,19,5014132,82253,1,7,0,2
5141,582331,26,25,5051527,83294,2,5,1,0
5142,1423289,35,31,4954589,17195,1,6,0,2
5143,521121,35,38,5023618,67307,0,9,1,2
5144,1185136,33,23,5007491,37036,1,9,0,2
5145,49879,43,42,5037804,75353,1,6,1,2
5146,440060,45,42,5041022,85713,2,7,0,1
5147,848466,42,28,4999638,7893,0,0,1,2
5148,65027,40,15,4959662,14876,0,0,0,2
5149,830764,29,6,4871292,48457,2,7,1,1
5150,1159116,49,41,4998179,32808,0,5,0,2
5151,829375,38,3,5056820,51948,0,8,1,2
5152,838637,14,9,5048018,72358,1,7,0,2
5153,114522,39,26,4967907,18395,0,3,1,2
5154,159677,44,18,4920984,33589,1,0,0,2
5155,1266447,38,32,5018521,3799,2,3,1,2
5156,1469486,14,3,4987201,60050,0,2,0,2
5157,1095091,34,11,5014091,65459,2,1,1,0
5158,651983,49,47,5057686,50990,0,7,0,2
5159,1022851,6,13,5021996,73738,1,1,1,0
5160,758192,19,49,5056895,85366,2,0,0,0
5161,289914,44,25,4998676,38413,1,4,1,2
5162,681085,18,28,5094167,58185,2,7,0,1
5163,989943,28,22,4990274,5644,0,2,1,2
5164,299712,29,1,5006275,65666,2,0,0,1
5165,985603,1,41,4898515,16116,1,1,1,1
5166,304109,21,18,4984575,16468,1,3,0,2
5167,614783,31,46,4963511,72982,0,4,1,2
5168,1401367,9,44,4927948,83392,1,2,0,1
5169,582974,36,41,5086894,78524,2,9,1,1
5170,474778,19,33,4978437,37455,0,5,0,2
5171,993409,40,15,5082740,3598,1,8,1,2
5172,1172146,41,7,5057614,10378,1,1,0,2
5173,1242029,39,26,5003523,25075,2,9,1,2
5174,746507,7,44,4983824,57605,1,4,0,1
5175,1497342,6,37,5073827,88204,2,2,1,0
5176,124723,8,44,5030739,74863,2,1,0,0
5177,394994,38,8,4968930,36444,2,8,1,2
5178,1313548,23,5,5024080,930,2,2,0,2
5179,1303861,8,12,4979088,41555,1,5,1,1
5180,85209,18,7,5010179,70098,2,4,0,1
5181,435258,11,18,5019521,11929,2,9,1,2
5182,1176542,11,4,4955796,40771,0,8,0,2
5183,1406994,21,10,5001518,66289,1,7,1,1
5184,882245,12,9,4992354,71645,1,4,0,1
5185,1367656,39,0,5042445,54199,2,0,1,0
5186,152419,0,28,4933467,58557,1,7,0,2
5187,622360,29,5,4987299,55581,2,4,1,1
5188,303068,18,32,4921471,46123,0,6,0,2
5189,803295,17,46,4985727,25397,2,6,1,1
5190,794435,12,11,5145307,74962,1,2,0,1
5191,1234149,41,21,4901790,76305,0,3,1,2
5192,1039880,48,5,5142923,48671,2,0,0,1
5193,1488851,17,28,5008283,37279,0,9,1,2
5194,142039,46,19,5022178,88557,2,9,0,1
5195,804559,49,19,5015034,53149,0,4,1,2
5196,822181,15,41,5026403,23582,2,2,0,1
5197,1407752,48,43,4942984,34437,2,9,1,2
5198,1273975,7,26,5019329,18884,1,5,0,2
5199,315278,26,35,5010435,81163,0,5,1,2
5200,799799,43,3,4936535,56919,0,9,0,2
5201,707933,44,46,4996149,1697,0,6,1,2
5202,122028,32,23,4966147,52573,2,6,0,2
5203,124814,16,43,5020580,58086,2,7,1,1
5204,1240742,41,8,5001391,17643,2,6,0,2
5205,382921,29,48,5034883,13586,2,5,1,2
5206,1153432,46,24,5019470,10644,0,9,0,2
5207,876117,18,29,5035191,20654,0,8,1,2
5208,1188844,18,4,4995702,27137,0,3,0,2
5209,1355417,1,31,4932106,84391,1,8,1,1
5210,1062799,3,38,4944222,63992,0,5,0,2
5211,342780,43,1,5043860,44663,0,0,1,2
5212,215097,33,24,5017482,37389,1,9,0,2
5213,507420,1,28,5048134,75210,0,8,1,2
5214,1512340,13,28,5071681,17760,0,6,0,2
5215,459511,8,13,5000025,40577,0,6,1,2
5216,1206440,30,1,4978171,11607,1,3,0,2
5217,1354479,44,8,4921521,54401,1,1,1,1
5218,463771,9,0,5000391,13033,0,7,0,2
5219,227150,22,16,5008935,81255,0,3,1,2
5220,109249,42,28,4984447,56216,1,5,0,2
5221,347512,19,49,4951138,22464,2,7,1,2
5222,1341799,7,31,4949822,37568,2,8,0,1
5223,1310476,4,1,5012785,55326,1,1,1,0
5224,1315971,33,1,4972918,22999,0,4,0,2
5225,847884,34,40,4991409,11711,0,6,1,2
5226,1191082,33,13,5000886,70754,0,8,0,2
5227,384177,11,32,5021049,67194,0,8,1,2
5228,1012042,2,27,4937704,52866,1,7,0,1
5229,1267840,48,9,4919251,46934,2,5,1,1
5230,1199492,20,46,4915255,72140,2,0,0,0
5231,1190622,4,12,4958420,80559,1,6,1,1
5232,650864,45,46,5041172,16964,0,3,0,2
5233,262897,36,33,4976040,65481,1,5,1,2
5234,811195,21,9,5118057,69202,1,9,0,2
5235,366591,35,22,4938726,67733,1,1,1,1
5236,1054854,28,29,5002474,43117,1,4,0,2
5237,1381341,5,8,5034950,48825,0,5,1,1
5238,1160649,42,6,5060797,83005,0,3,0,2
5239,1063266,8,42,5073387,38623,1,8,1,1
5240,939614,46,41,4984520,76672,2,0,0,1
5241,1105098,28,44,4962593,79025,2,8,1,1
5242,1484539,13,14,5055373,74408,2,4,0,0
5243,530499,33,11,5083290,12283,0,6,1,2
5244,617677,28,16,5001390,6588,2,6,0,2
5245,117680,33,37,5022150,63479,1,1,1,1
5246,1148181,16,4,4996243,63448,0,2,0,2
5247,697770,26,8,4954443,64660,2,9,1,1
5248,812018,10,41,5014650,36265,0,3,0,2
5249,1246146,22,1,4986302,13739,1,9,1,2
5250,504758,13,24,5025032,66129,0,8,0,2
5251,1131129,28,16,4941843,86795,1,6,1,1
5252,660040,24,22,5080089,85807,1,0,0,1
5253,926135,9,17,5035181,72213,2,0,1,0
5254,17479,7,7,5018833,52122,0,6,0,2
5255,722575,23,27,5020771,5271,1,8,1,2
5256,303951,39,49,5007007,35668,1,4,0,2
5257,316954,33,35,5112865,82210,2,6,1,1
5258,64435,12,7,4978687,79925,2,4,0,0
5259,650992,26,1,4874765,16156,2,3,1,1
5260,95177,47,32,5006493,67640,1,3,0,2
5261,1001855,27,36,5102581,59104,2,7,1,1
5262,871157,20,41,4928187,67345,0,2,0,2
5263,98699,45,1,5024219,51784,0,4,1,2
5264,693863,5,2,4985678,36889,1,6,0,2
5265,1196758,2,29,4929335,27018,1,1,1,1
5266,808846,19,14,5077234,36315,0,8,0,2
5267,740947,7,41,4967540,20248,1,8,1,2
5268,412831,35,16,4915703,18537,1,8,0,2
5269,120933,41,16,4973110,58110,2,4,1,1
5270,59107,10,25,5085813,85765,1,8,0,2
5271,54677,38,27,5040671,86912,0,1,1,2
5272,1452830,40,41,5023174,69376,0,2,0,2
5273,516003,20,0,5071728,34278,2,4,1,1
5274,1396208,7,47,4925774,12086,0,9,0,2
5275,768767,24,1,5047858,8191,0,1,1,2
5276,351964,47,7,5029499,82291,2,0,0,1
5277,1380254,17,35,4983840,26396,0,5,1,2
5278,901774,46,26,5004076,32299,1,8,0,2
5279,1257799,12,3,4928007,37929,1,0,1,1
5280,1224393,19,21,4836097,58642,2,6,0,1
5281,28219,6,0,4888961,57030,2,0,1,0
5282,1267637,6,45,5092468,31252,0,8,0,2
5283,1017003,13,39,4944402,59058,2,2,1,0
5284,617336,8,4,4939903,66921,2,5,0,1
5285,837735,37,21,4984069,32457,2,2,1,1
5286,1301071,24,3,4989719,86533,2,4,0,0
5287,239317,13,31,5032611,56785,2,9,1,1
5288,425390,23,9,4960602,74853,1,6,0,2
5289,1290223,4,44,4995768,84888,2,5,1,0
5290,1358424,38,4,5088657,53534,0,8,0,2
5291,437778,8,20,4934451,13370,2,4,1,1
5292,112745,6,33,4969691,82385,0,1,0,2
5293,1111981,20,26,5086086,5939,1,4,1,2
5294,387389,48,21,5019116,693,1,3,0,2
5295,199741,40,39,4978554,350,0,7,1,2
5296,935083,24,30,4964419,3323,0,6,0,2
5297,106429,7,8,5058025,28080,2,8,1,1
5298,397547,23,25,5099430,51796,0,1,0,2
5299,1217415,42,22,4942575,64453,2,8,1,1
5300,297523,48,13,4951712,67458,1,9,0,2
5301,1510073,24,20,5058721,14421,1,0,1,1
5302,74704,16,19,4992548,13727,1,3,0,2
5303,191139,29,36,5014822,50073,2,7,1,1
5304,774684,25,13,4963188,49718,1,6,0,2
5305,1023283,1,11,4966495,80448,1,4,1,0
5306,139364,42,22,5000972,27159,0,3,0,2
5307,427544,20,41,4961967,60372,1,6,1,1
5308,1376902,12,44,5002782,36315,0,0,0,1
5309,161011,35,22,5047299,83669,0,8,1,2
5310,1041924,11,28,4867977,29992,0,2,0,2
5311,978091,44,26,4987387,29391,0,1,1,2
5312,1217327,33,12,5058361,23573,2,8,0,2
5313,866871,28,21,4949436,39587,1,4,1,2
5314,1196183,14,22,4978325,37603,1,8,0,2
5315,991775,24,36,4942859,37800,2,4,1,1
5316,1445463,17,20,4977371,5440,2,2,0,2
5317,757990,19,9,4954912,48627,1,3,1,1
5318,393420,24,20,5045176,16666,2,2,0,2
5319,676136,23,28,5035827,20295,1,2,1,1
5320,1181713,15,15,5087038,76344,1,5,0,1
5321,444304,16,32,4946807,58555,0,4,1,2
5322,363577,38,33,4966979,47137,1,4,0,2
5323,1202820,32,44,4905865,36102,2,3,1,1
5324,963893,35,26,4934207,26368,1,1,0,2
5325,140113,19,28,5116954,71758,0,9,1,2
5326,574905,19,47,5087835,71445,0,9,0,2
5327,810243,17,16,4988042,15734,0,4,1,2
5328,1433247,25,44,4938103,3407,1,7,0,2
5329,109240,19,15,4959735,21181,2,0,1,1
5330,435742,29,41,4964009,21588,0,8,0,2
5331,549308,5,47,4995127,57071,2,5,1,0
5332,583952,27,3,5009559,79220,0,7,0,2
5333,992087,12,12,4992802,31504,2,9,1,1
5334,1403745,46,18,4910186,69755,2,9,0,1
5335,194289,6,15,4917725,29842,1,1,1,1
5336,262962,39,31,4947481,51256,1,6,0,2
5337,1118004,44,37,5053441,63443,0,8,1,2
5338,40789,26,30,5043978,8158,1,3,0,2
5339,468318,48,16,5075028,62542,2,1,1,1
5340,191929,27,46,4913021,59361,1,2,0,2
5341,697275,20,37,5068498,57275,2,1,1,0
5342,1074038,0,25,4958488,38918,0,9,0,2
5343,829654,46,31,5030002,27001,1,8,1,2
5344,926692,48,42,4945102,34067,0,3,0,2
5345,790808,30,21,4910776,68961,2,5,1,1
5346,1086621,27,19,5021882,66811,1,2,0,1
5347,766992,5,23,4940554,34275,0,3,1,1
5348,394862,13,35,4899173,14787,1,9,0,2
5349,942213,24,18,4992319,45501,1,6,1,2
5350,466828,23,48,4923454,17448,1,8,0,2
5351,1338225,26,19,5000357,72968,1,5,1,1
5352,1442060,26,10,5035428,39938,2,5,0,1
5353,1155073,34,13,5007354,49048,1,6,1,2
5354,854654,45,11,5022678,31062,0,2,0,2
5355,364288,1,14,4962312,39043,1,0,1,1
5356,938334,13,46,4959196,13411,2,3,0,2
5357,531459,15,30,5077047,24087,1,9,1,2
5358,124243,23,9,5014446,23532,1,7,0,2
5359,309578,35,8,4962246,54472,2,8,1,1
5360,561429,16,43,5021812,39752,1,5,0,2
5361,327507,37,10,5036303,33488,1,6,1,2
5362,211892,47,25,4974116,41791,2,5,0,2
5363,31506,6,31,4940906,81527,0,9,1,2
5364,789529,36,16,5014152,70941,2,4,0,1
5365,763198,1,20,4928623,80143,2,0,1,0
5366,222774,0,10,4991472,50585,1,8,0,2
5367,529130,24,39,4981764,1526,1,9,1,2
5368,41139,17,20,4973801,9741,2,8,0,2
5369,1116408,7,3,5094522,41760,0,0,1,1
5370,51068,49,33,5138021,55165,0,3,0,2
5371,337029,23,21,5014784,44964,0,0,1,2
5372,475162,30,36,4987826,80527,0,4,0,2
5373,978688,15,29,5015700,15639,0,0,1,1
5374,698370,21,9,5025755,26010,1,6,0,2
5375,824760,24,35,5010433,84016,2,1,1,0
5376,1329560,49,19,5019586,87448,0,8,0,2
5377,704201,49,9,4991500,24274,0,6,1,2
5378,752423,30,26,5004565,8480,2,5,0,2
5379,751117,18,49,4977887,48337,1,2,1,1
5380,1092778,18,21,4961313,67285,2,8,0,1
5381,444387,16,45,5082283,37476,2,0,1,1
5382,1076813,48,22,5081091,58501,0,0,0,2
5383,388281,49,41,5041477,33321,2,1,1,1
5384,322202,25,1,4984726,79715,0,8,0,2
5385,69224,38,1,4947425,18333,1,7,1,2
5386,219387,22,13,4965717,34280,0,8,0,2
5387,860677,48,21,5039203,15741,1,4,1,2
5388,374521,31,38,5062552,70507,0,1,0,2
5389,1279633,4,31,4949036,2666,0,5,1,1
5390,1491507,7,26,5036145,19968,2,4,0,1
5391,864237,18,10,4994446,74176,2,8,1,1
5392,642427,42,9,5024665,40275,2,1,0,1
5393,1308632,14,48,5077053,69158,1,1,1,1
5394,1484464,28,42,5021489,28822,1,4,0,2
5395,12045,29,43,4987707,17492,1,6,1,2
5396,249380,45,47,5071684,11062,0,3,0,2
5397,1093519,6,4,4941269,44524,2,8,1,1
5398,414599,39,33,4943472,22549,0,7,0,2
5399,1467530,10,15,5108621,20309,0,7,1,2
5400,168645,13,20,4948060,34314,2,3,0,1
5401,1085048,25,20,5079810,84596,0,9,1,2
5402,110696,25,4,4960118,74092,0,2,0,2
5403,1272849,0,27,4991138,45946,1,4,1,1
5404,516295,45,32,5047365,49150,1,5,0,2
5405,422412,17,19,4945076,7871,0,1,1,2
5406,195354,0,5,4913097,14231,2,0,0,1
5407,365303,44,41,4992043,25657,1,2,1,2
5408,155063,9,10,4977338,20844,0,4,0,2
5409,553098,29,49,5042469,86562,1,0,1,1
5410,286402,3,40,5047261,61841,1,9,0,2
5411,1416790,47,26,5041874,76465,0,4,1,2
5412,1047759,49,10,5018084,88132,0,6,0,2
5413,1243606,22,45,5084585,20090,2,5,1,1
5414,772191,2,21,4971768,1349,1,3,0,2
5415,1272138,45,28,5076307,11162,0,4,1,2
5416,1025697,25,49,5001403,42512,1,8,0,2
5417,626408,2,30,4975354,74074,1,5,1,1
5418,210751,35,47,5070918,41962,2,2,0,1
5419,121755,45,23,5031918,76134,2,3,1,1
5420,101133,16,25,5062343,22038,2,2,0,2
5421,476456,21,26,5031169,11476,0,1,1,2
5422,781271,29,21,4930873,62229,0,7,0,2
5423,1096139,17,15,4902893,82656,0,0,1,1
5424,1190828,14,41,4890921,88631,2,8,0,0
5425,390501,6,18,4988089,6822,1,0,1,1
5426,191338,26,25,5057128,64163,1,8,0,2
5427,1243864,35,30,5044996,43213,2,5,1,1
5428,1307712,26,24,4958519,70346,0,5,0,2
5429,497345,15,19,5041319,13231,0,9,1,2
5430,558362,21,3,5005118,74460,1,9,0,2
5431,683862,16,29,4999849,34225,2,0,1,1
5432,286568,12,10,4966230,42533,0,3,0,2
5433,785153,7,40,5012141,46058,1,5,1,1
5434,1477173,8,39,4999010,85234,0,8,0,2
5435,1028267,12,39,4982940,70067,1,7,1,1
5436,1231872,46,37,4931244,56403,1,7,0,2
5437,458038,49,17,5098545,47776,2,0,1,1
5438,640324,12,18,4992307,65699,2,6,0,1
5439,533058,42,8,5024703,38258,2,5,1,2
5440,191935,35,21,4960178,84625,0,6,0,2
5441,92052,35,8,4916243,15129,1,9,1,2
5442,1085197,15,21,5049562,60748,2,3,0,1
5443,674728,3,34,4990027,38147,1,7,1,1
5444,866218,19,34,4926892,3310,1,1,0,2
5445,1215996,24,18,4905452,40339,0,6,1,2
5446,950795,38,2,4975971,2770,2,5,0,2
5447,1371904,49,40,5055112,11194,2,5,1,2
5448,136896,17,36,5042093,7737,0,3,0,2
5449,769143,21,45,4983775,84412,2,3,1,0
5450,1318326,3,2,5067464,60848,2,3,0,0
5451,259569,4,22,4977629,5926,1,9,1,2
5452,926116,39,40,5018739,34216,2,6,0,2
5453,233884,31,26,4944734,78018,1,3,1,1
5454,1025961,21,23,5009485,10566,1,9,0,2
5455,1460134,29,37,5004856,22678,2,2,1,1
5456,824439,20,39,5025049,6044,0,9,0,2
5457,314249,41,40,4978213,48704,0,4,1,2
5458,1342260,6,44,5017707,25869,2,8,0,2
5459,702594,22,7,5031838,27835,1,8,1,2
5460,1357274,5,44,5009604,7877,2,6,0,2
5461,946395,23,0,5007386,25262,1,5,1,2
5462,893657,13,37,5018585,10782,2,7,0,2
5463,872346,17,10,4979052,78197,2,7,1,0
5464,1006633,46,22,5052585,627,2,5,0,2
5465,641191,19,26,5115587,29430,1,3,1,1
5466,325582,12,36,5020226,38764,2,0,0,1
5467,201320,29,11,5077327,55788,0,1,1,2
5468,1051928,22,28,5010574,1403,2,4,0,2
5469,161983,45,26,5021482,12130,1,2,1,2
5470,326248,1,45,4915836,78204,0,6,0,2
5471,1030111,5,14,5108742,5101,2,0,1,1
5472,1056526,1,25,4967563,14851,1,4,0,2
5473,1157029,16,13,4981700,20371,1,1,1,1
5474,1499051,1,30,5086408,3488,0,6,0,2
5475,535038,35,31,4967627,15261,1,5,1,2
5476,1065946,34,33,5036447,80281,0,2,0,2
5477,415045,21,39,4997312,20350,0,6,1,2
5478,789118,5,22,5007453,18604,2,0,0,1
5479,1244712,44,24,5071331,33802,2,5,1,2
5480,242291,0,10,5036391,45307,0,7,0,2
5481,288281,44,27,4991528,42922,1,6,1,2
5482,1163566,37,21,4971108,59676,1,8,0,2
5483,719412,20,10,5046592,86920,1,9,1,1
5484,506137,41,21,5002434,87743,0,7,0,2
5485,449092,36,33,5010760,21292,0,4,1,2
5486,451636,13,38,5026597,85726,2,4,0,0
5487,1401708,14,24,4979113,88390,1,5,1,1
5488,1485533,28,30,5062752,77286,1,2,0,1
5489,26110,35,5,5011585,24199,2,5,1,2
5490,344003,33,0,4955519,70890,1,1,0,1
5491,821393,42,38,4998139,39588,1,2,1,2
5492,22223,32,29,5063021,61877,0,4,0,2
5493,817467,8,11,5096099,73302,0,9,1,2
5494,823499,47,8,5075302,37677,1,1,0,2
5495,1011491,6,47,4962249,62803,2,1,1,0
5496,1469912,35,48,5032848,10657,1,0,0,2
5497,1317733,35,15,4883502,69241,0,7,1,2
5498,79056,43,21,4909583,85117,1,2,0,2
5499,74620,37,19,5072438,38364,0,6,1,2
5500,1167290,36,32,4932139,47788,0,2,0,2
5501,106142,32,26,5016324,11091,1,1,1,2
5502,601363,36,22,4964048,81995,0,4,0,2
5503,635381,10,49,4973222,84232,1,4,1,1
5504,441165,25,12,4999519,43734,0,1,0,2
5505,488248,3,14,5043467,78742,1,7,1,1
5506,1376494,7,23,5048256,24466,2,5,0,1
5507,755347,40,39,4976450,71873,2,4,1,1
5508,571181,27,21,5082511,20986,0,1,0,2
5509,1319499,46,41,4992999,33378,2,7,1,2
5510,3027,12,23,5044167,81817,0,5,0,2
5511,1482735,17,7,4990936,46120,2,0,1,0
5512,916758,6,36,4988434,45597,1,1,0,1
5513,1183536,40,7,4971712,44719,0,1,1,2
5514,928391,24,13,5024725,14076,2,6,0,2
5515,1312273,33,34,5034006,10689,2,1,1,1
5516,498285,2,4,4997896,69441,1,1,0,1
5517,796197,27,21,5048603,87944,1,0,1,1
5518,836128,1,10,5003607,58946,2,1,0,0
5519,201274,16,27,5003619,745,1,6,1,2
5520,1217442,20,7,5021590,11679,0,6,0,2
5521,1486268,37,1,5051152,55192,2,0,1,0
5522,1165854,9,40,5043157,80124,1,4,0,1
5523,1023185,34,10,4981568,43217,1,6,1,2
5524,1434651,16,14,5057454,49911,0,8,0,2
5525,1274364,47,40,4968461,21587,0,9,1,2
5526,322574,33,1,4942714,41906,1,9,0,2
5527,992329,29,36,5052559,48383,0,9,1,2
5528,552154,0,17,4951187,69774,0,3,0,2
5529,428889,27,20,4950668,43985,0,8,1,2
5530,376105,45,39,4993323,54978,2,8,0,2
5531,429943,25,45,4917548,88932,1,2,1,1
5532,848482,28,34,5071417,33379,1,6,0,2
5533,922884,18,46,4988465,57745,0,0,1,1
5534,760925,37,28,5054971,55999,2,9,0,2
5535,21729,18,2,4997308,61237,1,5,1,1
5536,324035,37,8,5000215,49694,0,8,0,2
